,read_id,start,end,Sample
1771,24e8bc35-95bc-43ef-8661-d88d2e7d005e,189881,190796,E rd+ss RNA
1772,8c38933f-72ab-4220-a549-5e3a3494e220,189881,190793,E rd+ss RNA
1773,d7e77b8b-1466-482b-9cd5-2bd125e97e43,189881,191716,E rd+ss RNA
1774,d4ba57c1-8f63-412e-a790-804d2c06109d,189882,190761,E rd+ss RNA
1775,08a91c48-c606-4534-ac4b-4c3a44d27df8,189882,190793,E rd+ss RNA
1776,8b6c7a1f-ad7c-4abc-96e6-165591220550,189883,190797,E rd+ss RNA
1777,19619da0-bbd0-415e-a5ee-dbd95808e5a4,189883,190793,E rd+ss RNA
1778,013bed3e-6208-4ae0-8ce2-fd482f233a03,189884,190796,E rd+ss RNA
1779,03d324bb-bf86-4f5b-9055-de06312cb3da,189884,190794,E rd+ss RNA
1780,e0a3280a-cf33-4756-aa0a-0312548ee992,189884,190792,E rd+ss RNA
1781,4ac909fa-16bc-48eb-bc8f-6aba269fda19,189884,190794,E rd+ss RNA
1782,f0387189-2fa6-43fa-8487-d9455cbb8fdf,189884,190794,E rd+ss RNA
1783,b7602cf2-888e-4c01-8188-6077d1d9af7f,189884,190796,E rd+ss RNA
1784,b86fc4e1-31cb-4e55-af66-a0a06f5ecb55,189885,190071,E rd+ss RNA
1785,4731de79-908a-4eee-9df3-9ed58425032c,189885,190793,E rd+ss RNA
1786,2278fdd2-e8ab-4ae2-9a32-b7dded5cd63c,189885,190769,E rd+ss RNA
1787,e2638254-d113-4a34-8b35-052b94b752af,189885,190796,E rd+ss RNA
1788,5c9f3d45-09b5-4ed3-92df-1fbca11b1041,189885,190644,E rd+ss RNA
1789,ef2a35d0-6965-489c-a452-e221c05d498e,189885,190801,E rd+ss RNA
1790,be2ba7f7-50d4-4580-974e-f9ed2cc43603,189885,190793,E rd+ss RNA
1791,ac800271-e79f-4b21-b82e-d77021648f7b,189885,190764,E rd+ss RNA
1792,f4ac3518-6171-45b0-88af-c5c2719bd973,189886,190780,E rd+ss RNA
1793,ab78a53c-3955-4b3b-adb9-e9d01c3cbb82,189886,190762,E rd+ss RNA
1794,c52e3615-5854-43a3-b18c-37ba37dc65e8,189890,190776,E rd+ss RNA
1795,bf3f442d-4c2f-47f3-ba3e-e0ac729b90e6,189890,190763,E rd+ss RNA
1796,23f301af-153e-427e-a375-4fd9caf4c0bf,189890,190762,E rd+ss RNA
1797,6d32cc2a-9a8f-4f24-984d-06a0aeeb32f9,189890,190796,E rd+ss RNA
1798,0a8fc071-11ab-40a1-9f9a-45e59d7ec045,189890,190796,E rd+ss RNA
1799,4fb76b1c-e62c-4bc8-8cc1-5316ffe89c08,189892,190744,E rd+ss RNA
1800,e5c9eaaa-f679-46b1-bcbd-782b907a3877,189892,191743,E rd+ss RNA
1801,4bcfb8a4-049d-492d-a7ce-006a0d283510,189892,190760,E rd+ss RNA
1802,83a12e9b-0150-42fe-ba9d-33293bf75583,189893,190793,E rd+ss RNA
1803,fa9a3a9f-a4e0-490a-9c00-0ad437355353,189893,191716,E rd+ss RNA
1804,ee01eac0-9dff-4f86-9ae7-abff42d1e8b9,189894,190793,E rd+ss RNA
1805,550c9619-af6c-4c82-b7e5-fe0745537111,189895,190763,E rd+ss RNA
1806,eccf356f-f7d2-4e4f-87c6-af26858f473f,189896,190137,E rd+ss RNA
1807,af7b1018-321a-4b70-bf59-6c3a2ba459f2,189896,190795,E rd+ss RNA
1808,eaab71f6-3a4a-4288-b34d-d799dfd699e7,189896,190792,E rd+ss RNA
1809,a3c5c4be-6619-4266-aec3-e319d810ab3d,189897,190793,E rd+ss RNA
1810,7eaadb96-e7a5-4607-be18-273f14c2eec2,189897,190685,E rd+ss RNA
1811,26dbb088-43cc-49fe-8046-be3259f891fe,189897,191657,E rd+ss RNA
1812,c0a3abeb-95e7-4e49-a971-5af677718f40,189897,190792,E rd+ss RNA
1813,8d49c0eb-685e-45e9-af89-ddbe05c897d8,189898,190801,E rd+ss RNA
1814,ecfa0ee4-fb5d-4679-9113-578d1546afc3,189898,190793,E rd+ss RNA
1815,edfaa5fd-cde8-4a14-8aeb-eebeba9e6de3,189901,190793,E rd+ss RNA
1816,8ec13d26-2667-4873-814e-455ead897721,189901,190790,E rd+ss RNA
1817,8611633e-3539-425f-8aa2-544810a9da61,189902,190793,E rd+ss RNA
1818,bbba280b-07b5-4aca-a83a-46e114f59617,189902,190797,E rd+ss RNA
1819,bcd632a9-a4a7-4c74-8204-79859429a35d,189902,190095,E rd+ss RNA
1820,733dbd87-b70a-4c21-a0aa-8684de08f9bb,189902,190760,E rd+ss RNA
1821,4485227f-79f2-46c5-b744-879c3546ca5a,189902,190793,E rd+ss RNA
1822,1d7c6b73-f2c9-47f5-bf4a-346758fbdb92,189904,191703,E rd+ss RNA
1823,0bf83b5e-3b08-4efd-a9b3-27da3aea3ea6,189905,190342,E rd+ss RNA
1824,8dc38a48-45e8-4d3c-9c60-3b9dfc419ca1,189910,191954,E rd+ss RNA
1825,4b2a1e5a-9018-418e-9a70-e757b3a38e14,189910,190731,E rd+ss RNA
1826,842446fa-7aff-42eb-9eab-edc0a2b88b1c,189910,190764,E rd+ss RNA
1827,e884ac3f-43ce-413a-9d8f-25a653ab63e3,189913,193480,E rd+ss RNA
1828,83299774-ffe8-4d4d-8fbb-e844d5eaf92a,189914,191739,E rd+ss RNA
1829,7bf8132a-5945-4e44-84a1-b4a1b85ea1e8,189920,190669,E rd+ss RNA
1830,5866bb09-2d4f-4515-9bef-617e3d68c3b8,189924,190334,E rd+ss RNA
1831,11e8368f-0ef5-4fdd-a483-93272e172a37,189926,190793,E rd+ss RNA
1832,37272dc7-acd5-4940-afb6-238e3ee6acf6,189926,190762,E rd+ss RNA
1833,2d4c9772-69ca-4f7f-8172-9bbc32aeec02,189926,190757,E rd+ss RNA
1834,6c19d13b-b1c6-4628-9f61-0be3f9ac2704,189927,191670,E rd+ss RNA
1835,8b6a7ceb-2d6e-486e-9182-8d2cf6432a03,189933,190373,E rd+ss RNA
1836,12a86161-69f6-43d6-a22f-35d246f4abab,189938,190791,E rd+ss RNA
1837,6257459c-6a7f-4904-8f46-c1e9ed8ccbdd,189939,191795,E rd+ss RNA
1838,d2c0d2b2-01a9-40bf-9321-71063c771681,189939,191739,E rd+ss RNA
1839,bc0effc6-9446-42d4-846d-d034b0b02273,189940,190974,E rd+ss RNA
1840,afa46850-84b4-4552-955a-2552b92afd50,189943,191522,E rd+ss RNA
1841,2cdaea16-448e-4c15-b1af-9070675483c7,189943,190334,E rd+ss RNA
1842,cce2111f-ac68-470f-9f9b-053480a3e8ba,189944,190763,E rd+ss RNA
1843,ba284cd9-d7f4-4a6f-87a0-8b24e37a1720,189949,190792,E rd+ss RNA
1844,d996c8ee-6c8f-41e0-8f9c-13adf7fd5f69,189951,190801,E rd+ss RNA
1845,e1273d80-d59e-4c0d-b0e6-3f912b5a22de,189953,190792,E rd+ss RNA
1846,0931d9ff-f1d1-48a3-93d5-9d84350a7f57,189953,190775,E rd+ss RNA
1847,5a9b9ade-9a21-427d-abc5-6d13fa8666cc,189953,190793,E rd+ss RNA
1848,104dc5a1-6709-4c7e-9644-9e54197828a8,189953,190757,E rd+ss RNA
1849,db563bd3-07c4-4447-86cd-ace9a28b1038,189953,191742,E rd+ss RNA
1850,6e3b7fef-fe68-4eca-a19d-4085151b3fea,189958,190781,E rd+ss RNA
1851,4d098fba-8fc2-4f0f-86f6-1610b8c69da3,189966,190326,E rd+ss RNA
1852,c77fecf0-4406-4817-919f-e14c612f4330,189967,190762,E rd+ss RNA
1853,84d05155-c552-426e-a932-720c0e59bde9,189967,190793,E rd+ss RNA
1854,6c57e5f9-d0a2-482d-8b7a-146419e96550,189968,190793,E rd+ss RNA
1855,01043734-cadb-40d4-a241-98c5f3c74a17,189970,190793,E rd+ss RNA
1856,6cfd3fff-e551-4c8a-bac5-d94910b13d8e,189970,190793,E rd+ss RNA
1857,fea50e66-fd2f-474f-a86e-e3d16e744cf5,189972,190793,E rd+ss RNA
1858,8a83fe37-dd9f-4705-8379-1b4d422854f9,189972,191739,E rd+ss RNA
1859,5565a24e-8c29-4e7c-85c3-35d1b7290f12,189977,190172,E rd+ss RNA
1860,9593969d-3e11-4df9-8677-c9ba79e96f0e,189982,190763,E rd+ss RNA
1861,1505782e-e36f-487e-a069-a28d447086e0,189991,190792,E rd+ss RNA
1862,c6e87285-0288-4707-969c-aafebfc5bf3c,189991,190758,E rd+ss RNA
1863,139021ee-e60f-4491-8813-9d049ab752f9,189992,191856,E rd+ss RNA
1864,1bc83f88-c412-44c3-94c5-fc9937591a6a,189992,190796,E rd+ss RNA
1865,3a32dcbc-33b7-496a-807c-32ddb3a11625,189999,191716,E rd+ss RNA
1866,a0fd22a0-9430-4ddb-8f27-799007fa8e45,190001,190792,E rd+ss RNA
1867,982c6cf4-0b14-400d-9b26-0f94da0ea38b,190001,191671,E rd+ss RNA
1868,9b5d7d37-a544-41d2-a0e4-7249edf31187,190001,190763,E rd+ss RNA
1869,2304003e-fb57-4c01-8f77-fb671b911d72,190001,191706,E rd+ss RNA
1870,3e364f53-6e86-49be-a216-57e2aa94fa1d,190001,191743,E rd+ss RNA
1871,7161a07b-fb60-49f1-9bee-1c30fd682126,190001,190734,E rd+ss RNA
1872,fbf2f406-0e1d-42cb-9695-4fe47484f634,190003,191741,E rd+ss RNA
1873,fc47d765-9c50-4962-bf0c-29ea7529d08f,190008,191738,E rd+ss RNA
1874,18280a77-3956-47f3-8550-c6dfaa552cca,190010,191709,E rd+ss RNA
1875,0da4d430-c626-4b7c-972a-9e04cc115e40,190014,190624,E rd+ss RNA
1876,d6ed3faf-a4a4-4214-a7ea-7e3147be174c,190017,191680,E rd+ss RNA
1877,494241c0-dea2-4ed2-a254-f0766dcb5309,190020,190798,E rd+ss RNA
1878,2059f791-ed04-47fd-a21e-16cf0189f527,190021,190733,E rd+ss RNA
1879,6d79524b-7cb4-49ef-a1d2-31192d7925ec,190021,190763,E rd+ss RNA
1880,d240113c-3c6a-458c-a710-640d49135d60,190021,190792,E rd+ss RNA
1881,63ef4a8b-d4bf-466f-9db1-91eaf80d17c1,190021,191743,E rd+ss RNA
1882,5485f9bc-7572-4fc2-a6b0-23670e4e45e3,190023,191639,E rd+ss RNA
1883,f94e1696-614e-46e9-8c8b-2da067bbd4be,190024,190793,E rd+ss RNA
1884,e4ce8335-25a1-41e7-a900-950e9a90ec95,190025,190801,E rd+ss RNA
1885,7a32068a-b973-4948-b49d-605b079335fd,190032,190763,E rd+ss RNA
1886,75f0b20f-c331-4e72-9e50-e4d67b80f05a,190032,190792,E rd+ss RNA
1887,5a60d216-bf09-46ff-9618-7d87ddd37d34,190032,190793,E rd+ss RNA
1888,7a0c7857-12de-4543-98c5-66cf8a1c0e8f,190033,190792,E rd+ss RNA
1889,f27d9572-8beb-4807-85cb-3f84b7dd9ce5,190033,190460,E rd+ss RNA
1890,6bfac02b-f322-4cc2-abd4-10c666eb9050,190033,190792,E rd+ss RNA
1891,17239da6-7c3d-427a-9ed2-2b4bffa1f00d,190037,190762,E rd+ss RNA
1892,380c0545-555e-4ab4-9142-a38375cbfff4,190037,190793,E rd+ss RNA
1893,7553ae38-568e-4079-bcd9-460aae69c344,190037,191621,E rd+ss RNA
1894,7b112001-d7ea-4118-8b65-122618ae7e32,190042,190795,E rd+ss RNA
1895,26846b60-4657-4c2c-b6fb-0af5e0d2edae,190043,190793,E rd+ss RNA
1896,6772cb00-7a60-41a0-a370-6e42d28bb675,190043,190764,E rd+ss RNA
1897,23eb7200-8944-43e6-a6c3-5f120b17f309,190048,190792,E rd+ss RNA
1898,673c5a19-8918-4c03-8731-47231a190b47,190053,190766,E rd+ss RNA
1899,bebf583a-2571-4066-9514-508990a75b3d,190058,190726,E rd+ss RNA
1900,26ccb457-7e61-4e04-bbdc-9a8b05119cd4,190058,190792,E rd+ss RNA
1901,3842aa6c-333b-4875-bf79-356584a0fa16,190058,190796,E rd+ss RNA
1902,2872af8c-0f7b-4ad9-abd2-520ddcb3c4b8,190060,191712,E rd+ss RNA
1903,c66c805d-8a15-4ae8-acf8-4b21bef73eea,190061,190793,E rd+ss RNA
1904,9ec5120b-6a68-4713-bf89-da14349a39e9,190062,190798,E rd+ss RNA
1905,a8a2ebe6-bcfe-44cf-8ee7-45939be6ceb2,190062,190794,E rd+ss RNA
1906,826f27cd-fd40-45cb-af12-b7800db8efdc,190062,190792,E rd+ss RNA
1907,0d2df0dc-c0fd-442a-8519-7d191c5339bb,190063,190793,E rd+ss RNA
1908,7979a6da-9c6c-485a-b12b-08bbd30f9b2e,190064,191739,E rd+ss RNA
1909,b3f49c4f-085d-482b-bbe0-a29dc9123c1d,190065,190793,E rd+ss RNA
1910,336f7e5d-e9fd-4254-a0d1-3f65bc4c2677,190066,190764,E rd+ss RNA
1911,aa1447c0-4cae-4c57-9d66-0ecdb4723e90,190068,191723,E rd+ss RNA
1912,44fa778f-1a54-457f-99ea-596630b31b25,190068,190315,E rd+ss RNA
1913,08b924d4-4dd5-489f-b62a-46c7bf8a7a85,190070,190797,E rd+ss RNA
1914,0e7f738d-1870-4977-9bc8-860071e3a94e,190073,190796,E rd+ss RNA
1915,b98a3fa0-73c8-49f5-a8e1-fd90d0bb2232,190076,190792,E rd+ss RNA
1916,47be53e4-4c37-4d75-b8f3-1b30d47e182c,190078,190793,E rd+ss RNA
1917,df3e4b7b-42cb-4db7-8d74-c2758dfec879,190078,190793,E rd+ss RNA
1918,586ec240-3c29-4d0f-a7f0-69c33c1c5041,190086,190796,E rd+ss RNA
1919,0ae75955-4b4b-4b3c-8826-409fd29f74ff,190088,190793,E rd+ss RNA
1920,3a027a7e-ece0-4652-ada0-1dde6b9f04b0,190090,190796,E rd+ss RNA
1921,a668b702-a808-4340-9d77-51e1591f5c69,190091,190725,E rd+ss RNA
1922,d40285bc-6203-4428-a188-c600101a256b,190092,190791,E rd+ss RNA
1923,9779a0b6-cdbc-4d49-bd77-4f37a3acbdad,190092,191741,E rd+ss RNA
1924,b87777cd-9d6c-4209-8757-9269940d516b,190093,190749,E rd+ss RNA
1925,6e5af239-315a-42f8-a966-67d5995cb565,190097,190757,E rd+ss RNA
1926,22b686a5-308e-451f-9dc0-294ef5d930c6,190104,191771,E rd+ss RNA
1927,30a39040-7aed-4c8c-8bb5-2e7a1ea7b570,190105,191743,E rd+ss RNA
1928,0ae2498e-60f7-44e1-856c-424a84344c71,190106,191742,E rd+ss RNA
1929,9f7628b5-db11-4472-b178-13f635f17d25,190107,190793,E rd+ss RNA
1930,038f1b94-98ab-4695-aed2-ce1dc7f6f0ae,190109,190344,E rd+ss RNA
1931,3b0bc16d-7b47-4c29-b9a0-19622db3d400,190110,190760,E rd+ss RNA
1932,bf97dc62-467e-4388-90f6-c3fa7ef24744,190112,190647,E rd+ss RNA
1933,ac9948b6-6622-4ddb-9ffe-330de49f5106,190112,190665,E rd+ss RNA
1934,97ec1505-b9f4-41d6-ac6d-8c8e1cff8317,190112,190793,E rd+ss RNA
1935,1fbd6730-1c24-4a5d-9375-ff8c0f46ff1b,190115,190797,E rd+ss RNA
1936,71934dbf-ef43-4482-81bd-c52939dee073,190115,190764,E rd+ss RNA
1937,9ca05d65-ac55-4c56-b160-d97f7e2e8ef6,190115,190798,E rd+ss RNA
1938,cb0d4844-c99a-488f-9a4c-0e03e80586e3,190115,190762,E rd+ss RNA
1939,c7903902-f8ec-4962-bc28-e97b599c5e70,190115,191740,E rd+ss RNA
1940,6e376b51-9a67-4d01-bac2-a0b5ddffa40f,190117,191744,E rd+ss RNA
1941,bfd93395-3deb-4862-9c42-dfee36e56e26,190118,190793,E rd+ss RNA
1942,5c881042-1f00-421e-9b8d-306464d837d3,190122,190792,E rd+ss RNA
1943,8ce9bf8a-8516-4848-aab8-f6b3ec3a256c,190126,191700,E rd+ss RNA
1944,0d4d7a3d-2ee4-41a9-9835-5051361b4301,190126,190792,E rd+ss RNA
1945,6f6f360d-ec37-46d3-a891-c69432cd8749,190126,190746,E rd+ss RNA
1946,9ea12c02-6e93-4f6d-99ba-0d8b58e63780,190126,190763,E rd+ss RNA
1947,24be97a6-8320-45b9-8c16-7003faf25ee7,190126,191644,E rd+ss RNA
1948,2181896e-09c5-4793-a642-530636edea68,190126,190794,E rd+ss RNA
1949,479e3219-c7b1-4b62-a372-91dd1567a489,190128,190763,E rd+ss RNA
1950,0c48d5cc-9967-40ef-b4f2-173edfa4a01a,190128,190726,E rd+ss RNA
1951,4f193c4a-1178-4e4e-bf2d-c687b94310c7,190128,190794,E rd+ss RNA
1952,e39e34f6-ba33-4b0c-81f0-b56c377e38ee,190128,190793,E rd+ss RNA
1953,a75e691f-de7f-46b5-b223-051cfefb966e,190128,190760,E rd+ss RNA
1954,c1589fce-756f-41f8-afc7-07bf4d710f59,190128,190793,E rd+ss RNA
1955,1b1fc83c-b22e-4a37-9fa2-a6b88b7d4467,190129,190793,E rd+ss RNA
1956,9f0331fb-270a-48a4-8941-1e07c6deb16c,190129,190796,E rd+ss RNA
1957,5997520b-6464-42d4-944c-f55685eb3056,190129,191737,E rd+ss RNA
1958,8b7b47a4-00a1-4200-afeb-b6e7b3600f1a,190129,190801,E rd+ss RNA
1959,c897e5fd-ec3f-43ba-a772-fc3ba220b1b8,190129,190761,E rd+ss RNA
1960,96981eb7-75ff-456b-b436-309220bc70b3,190129,190734,E rd+ss RNA
1961,18e357af-a52c-4f49-8b04-132a1d81c61e,190129,190793,E rd+ss RNA
1962,7c713963-4033-4618-9635-1befb2eb89a7,190129,190793,E rd+ss RNA
1963,cd3886ba-a6ed-4a18-a605-379fd8a61a61,190129,190794,E rd+ss RNA
1964,02b1632f-6fef-4400-a873-46af663f5ea2,190129,190793,E rd+ss RNA
1965,9560c161-1b19-47e9-9b46-69985609225f,190129,190795,E rd+ss RNA
1966,c7b2a287-fe0a-4349-8412-7d15bb4a03eb,190129,190763,E rd+ss RNA
1967,ebcf82d9-63de-4f95-ab59-02d0b9b44c7d,190129,190797,E rd+ss RNA
1968,c0af9d20-47bf-4487-a534-998dc4e85ad4,190129,190763,E rd+ss RNA
1969,a1e86d77-287d-4221-b9eb-32da50e040de,190129,190701,E rd+ss RNA
1970,aa718933-2627-4c6f-9e65-d4742d38dd84,190129,190801,E rd+ss RNA
1971,9aa26366-4534-4043-8207-7f3a26030ac2,190129,190801,E rd+ss RNA
1972,8ccbf5d4-3e22-4de0-a22a-5c026c31da61,190129,190793,E rd+ss RNA
1973,45e9edff-ddaf-4d48-a05f-d28696e23e62,190129,190799,E rd+ss RNA
1974,61bd6754-6c61-4c0a-982f-9ff2f39298ab,190129,190801,E rd+ss RNA
1975,934e395e-0f66-4624-98e3-93ab90809819,190129,190793,E rd+ss RNA
1976,c70f5078-1c69-42d4-a650-968469864bda,190130,190762,E rd+ss RNA
1977,c310858c-09ae-4a21-89f7-fec9f56565b9,190130,190757,E rd+ss RNA
1978,8245c1c6-7a57-4054-94e8-dbd6654b32f2,190131,190785,E rd+ss RNA
1979,e40498af-a654-405a-be51-438f75f52344,190131,190763,E rd+ss RNA
1980,49910d92-eac5-485d-ad4c-c363d59498c3,190131,190762,E rd+ss RNA
1981,cd1b7adc-2d99-4f78-bb8f-b10d127c095a,190131,190721,E rd+ss RNA
1982,0251533b-b4b8-4736-a165-34e4db0ff057,190131,190792,E rd+ss RNA
1983,e5bd29d6-b897-422e-a276-ec2497482961,190131,190798,E rd+ss RNA
1984,a640602f-db2a-45f2-ac68-ba807514d3cd,190132,190380,E rd+ss RNA
1985,99eaa5bb-aa18-4166-8d44-263f9db3d68d,190132,190793,E rd+ss RNA
1986,94a94609-be36-4d8f-81e8-b8e4221fc73c,190132,190763,E rd+ss RNA
1987,6f8f801c-2185-49d6-9d71-0eb9ec5491d6,190132,190792,E rd+ss RNA
1988,871c4b36-a617-4a60-a770-d835a975b64d,190132,190762,E rd+ss RNA
1989,c5059b7e-973d-4ccf-9e92-15579cc49879,190132,190763,E rd+ss RNA
1990,d1acb7bb-32d0-4da2-9ff5-cc3cf16016dd,190132,190792,E rd+ss RNA
1991,217ed7d4-55ff-4e98-a538-9d53da3c7526,190133,190793,E rd+ss RNA
1992,60530cb1-b15f-4d79-8677-5d0d2755acc1,190133,190796,E rd+ss RNA
1993,b4ad683c-063b-40fe-b1f1-7c9e5c3461a4,190134,190749,E rd+ss RNA
1994,50ecc4df-c614-41a6-a706-3b51ba5a3c91,190134,190794,E rd+ss RNA
1995,0fd55cc1-38fa-45b4-bb29-352f1e3fe006,190134,190792,E rd+ss RNA
1996,03e69369-5764-4789-bd08-4173f422425a,190135,190735,E rd+ss RNA
1997,63b4e725-b70c-4054-a3b9-54ed7f57d5f7,190135,190705,E rd+ss RNA
1998,c08f534c-ed33-43ad-9619-5d1326440e50,190136,190795,E rd+ss RNA
1999,2ba07d72-281f-4f3b-9c7e-1cf4a1cb4552,190136,190757,E rd+ss RNA
2000,0d54871f-f8dd-4963-a755-04cc219dd287,190137,191743,E rd+ss RNA
2001,fc292150-54e7-4069-993f-df857047e048,190138,190795,E rd+ss RNA
2002,206b7263-55a7-4fbe-8f33-4fcca7b1697c,190142,191295,E rd+ss RNA
2003,8797050e-75f6-4320-8f92-1fb004fa0535,190143,190736,E rd+ss RNA
2004,8be827f5-c2f3-4c12-9887-47bd3b231917,190144,190760,E rd+ss RNA
2005,4dd32ad2-ff80-4f75-8f18-f25cadc56ad3,190144,190793,E rd+ss RNA
2006,9b638f29-0c6f-47e8-9d1a-04a256ab4582,190144,190797,E rd+ss RNA
2007,1c0738ce-f9b2-47b4-bbc2-6994169cd5b0,190145,191745,E rd+ss RNA
2008,e6029c38-3995-4182-bcf9-d749b32d36cc,190147,190796,E rd+ss RNA
2009,1eb4f52d-2c45-4090-ba00-023e69044594,190148,190797,E rd+ss RNA
2010,d4291497-5307-427a-bdd1-9ae7e7f825df,190152,191713,E rd+ss RNA
2011,d07a4cd9-5617-4651-8c2e-f28cfaa1b4e0,190157,190798,E rd+ss RNA
2012,72fb0107-928e-4a1d-b57f-4753fdda7694,190157,190763,E rd+ss RNA
2013,cf335742-5328-48af-a600-42bd4d2fa353,190158,190792,E rd+ss RNA
2014,9da2f101-02c5-4949-a78a-9dcdd31ddfd9,190158,190763,E rd+ss RNA
2015,15bb1763-2f43-4008-aa11-6e4420550c5b,190158,190793,E rd+ss RNA
2016,5261701f-2edf-4ad5-9d78-5f3ca363eca4,190158,190793,E rd+ss RNA
2017,99cd89de-322c-454b-b23d-c211211da93d,190160,190801,E rd+ss RNA
2018,457370ad-fc93-4fb9-8ff6-0f11dbc121ec,190164,190794,E rd+ss RNA
2019,ba0527d6-8c17-482a-8fe0-28673f23e99a,190164,190725,E rd+ss RNA
2020,3e3d0bc6-7eb6-4bcb-b390-788c17d3dd05,190164,190793,E rd+ss RNA
2021,adc34595-9466-414d-a6e4-fb85e04b4d11,190164,190728,E rd+ss RNA
2022,54ccadff-9456-4fca-8a33-b1451428b7df,190164,190487,E rd+ss RNA
2023,5d98ad3a-1568-4a71-b315-824d71990cf0,190165,190792,E rd+ss RNA
2024,63003bcf-116e-42ae-b87b-ec0a83e08f22,190166,191743,E rd+ss RNA
2025,157be26f-db05-42b4-ae7a-313b89b1e60d,190170,190793,E rd+ss RNA
2026,bd49493f-e1e6-408b-95d1-27899166f137,190174,190793,E rd+ss RNA
2027,576fb96b-8b52-4358-b4af-a70e6f56b031,190178,190795,E rd+ss RNA
2028,080fa8a9-68b8-4dc8-98b7-edb504a51652,190179,190796,E rd+ss RNA
2029,618aa713-cce7-40b9-8390-674f86a4d645,190183,190756,E rd+ss RNA
2030,a6096623-623f-44ef-b547-851d80072cd4,190184,191353,E rd+ss RNA
2031,3cd7659d-4ed4-4c17-ad57-63f7bb682e48,190186,190793,E rd+ss RNA
2032,a561e181-955d-4446-85b8-e2ba5118f192,190188,190792,E rd+ss RNA
2033,7b9f6e48-fff4-4647-8e1d-3921a72c3fee,190190,190643,E rd+ss RNA
2034,64dde283-24c3-42dd-a670-fe18c700fb1f,190193,191032,E rd+ss RNA
2035,b6e5b357-ee3f-49b1-9f86-c2d6bb2c75e9,190193,191582,E rd+ss RNA
2036,abf3918d-08b0-4c44-b978-9ca42ce658d8,190193,190451,E rd+ss RNA
2037,b7e8c4da-e175-4b45-ba57-9d1550fc59b1,190194,190763,E rd+ss RNA
2038,49a6da69-d9cd-4ca9-a89c-351d15eb8294,190198,190801,E rd+ss RNA
2039,f5bdc3a4-1ae9-45fe-9d9f-912dce5406fc,190199,191654,E rd+ss RNA
2040,58cb0b9e-49cd-4fd1-b600-bdb3f49f70da,190199,190797,E rd+ss RNA
2041,1ecfa91e-ade5-4584-b395-72910de99d81,190201,190793,E rd+ss RNA
2042,68bea908-654b-4bc2-9388-021d16b81f9a,190204,190793,E rd+ss RNA
2043,2dc3d226-0621-44ac-83f1-2518b4299c88,190204,190801,E rd+ss RNA
2044,cf6aaee4-34af-418f-9994-f162695ec644,190205,190796,E rd+ss RNA
2045,1481cf5b-1cfb-41f0-a564-263312d56c2b,190205,190674,E rd+ss RNA
2046,979b3147-686d-4d9f-a3d0-325be8662e10,190205,190792,E rd+ss RNA
2047,74fb2b39-9b10-4874-8ea6-ae94e7bc3505,190205,190792,E rd+ss RNA
2048,32776316-4080-467e-a061-e8fc949915d2,190205,190764,E rd+ss RNA
2049,56eb066b-6e65-423a-93bf-f612dd192af1,190205,190795,E rd+ss RNA
2050,4cfa1e0f-54dd-4f96-b953-9d567ceaba6b,190205,190792,E rd+ss RNA
2051,43e88126-1352-479d-96e0-beb733d996b1,190205,190793,E rd+ss RNA
2052,0afb389d-70e3-4a9e-9291-e379848311d6,190205,190928,E rd+ss RNA
2053,efe8aeb7-aee4-4dbe-8ddf-d8ffdf76d8e9,190206,190651,E rd+ss RNA
2054,1e8adc22-61f3-4a50-a867-80aa785840d6,190208,190408,E rd+ss RNA
2055,f839db2b-3d87-441c-897d-4301c0a6b9cc,190212,190792,E rd+ss RNA
2056,eec12b40-9553-4159-b39e-69b33ca72e1a,190212,190792,E rd+ss RNA
2057,06db61e5-5f1b-40e0-8679-549caeb786d0,190213,190801,E rd+ss RNA
2058,10ddc837-c967-46d7-822d-68ffa52064b1,190213,190793,E rd+ss RNA
2059,5a566482-ac8a-4748-acc5-aa1731f47e95,190214,191729,E rd+ss RNA
2060,5442c608-b4cf-4077-b4b4-a3be86186067,190214,191744,E rd+ss RNA
2061,51450c53-891f-46c2-807b-d27d5de5be33,190216,191681,E rd+ss RNA
2062,6763094e-d45f-4b0f-8751-fe40a2e396c4,190216,190802,E rd+ss RNA
2063,fa5bc934-15a6-474f-94b0-ee3dfe539445,190217,191670,E rd+ss RNA
2064,571b71be-223a-49cb-9897-1f2da1b42cba,190217,190793,E rd+ss RNA
2065,d7e72fad-c0f3-4ef9-b055-ecdac39728fb,190217,191536,E rd+ss RNA
2066,7cc90fef-f2b8-4275-8a3f-a6b7865854c9,190217,191742,E rd+ss RNA
2067,2835919d-10b0-4dcd-8c87-ad9b1bc39789,190217,190793,E rd+ss RNA
2068,4ea24272-2065-447e-b74d-30d96fde1b28,190217,193489,E rd+ss RNA
2069,8e312eae-6b7a-46c6-8b3d-1c3c762b5dd5,190217,190795,E rd+ss RNA
2070,920fe08f-7c8c-4b50-b994-056237b82c60,190217,190442,E rd+ss RNA
2071,7d18cd65-21a8-42a2-bcc1-fd0325acb037,190220,190798,E rd+ss RNA
2072,95a654dc-c1b1-4f03-adce-ec513b4e225f,190220,190747,E rd+ss RNA
2073,539e5f1a-abec-4cfc-bdee-db94fb6c8b9e,190220,190795,E rd+ss RNA
2074,934a1a56-825e-47e2-80f6-7ffc5be7fce5,190220,190793,E rd+ss RNA
