operon_name,content
operon_6249,"('rrlE', 'pnp')"
operon_6250,"('truB', 'rpsO', 'infB', 'rbfA')"
operon_6251,"('rpsO', 'rrlB')"
operon_6252,"('rpsO', 'rrlA')"
operon_6253,"('rpsO', 'rrfA')"
operon_6254,"('rpsO', 'rrlE')"
operon_6255,"('rpsO', 'rrlB', 'rrlA')"
operon_6256,"('rrlC', 'truB', 'rpsO', 'infB', 'rbfA')"
operon_6257,"('truB', 'rpsO', 'rrlA')"
operon_6258,"('rpsO', 'rrsC')"
operon_6259,"('rpsO', 'rrlD')"
operon_6260,"('rpsO', 'rrsE')"
operon_6261,"('truB', 'nusA', 'infB', 'rbfA')"
operon_6262,"('rbfA', 'infB', 'nusA')"
operon_6263,"('rrfB', 'infB')"
operon_6264,"('rsmB', 'infB', 'fmt')"
operon_6265,"('infB', 'rrlA')"
operon_6266,"('metY', 'nusA', 'rimP')"
operon_6267,"('nusA', 'rrlA')"
operon_6268,"('nusA', 'rrlC', 'rimP')"
operon_6269,"('metY', 'rrlC')"
operon_6270,"('leuU', 'secG', 'rrlA')"
operon_6271,"('leuU', 'secG', 'glmM')"
operon_6272,"('folP', 'leuU', 'secG', 'glmM')"
operon_6273,"('secG', 'glmM')"
operon_6274,"('secG', 'rrlA')"
operon_6275,"('rrlC', 'glmM')"
operon_6276,"('ftsH', 'rrlC')"
operon_6277,"('rrlB', 'ftsH')"
operon_6278,"('ftsH', 'rrlA')"
operon_6279,"('ftsH', 'rrfF')"
operon_6280,"('rrlE', 'ftsH')"
operon_6281,"('greA', 'ftsH', 'rlmE')"
operon_6282,"('ftsH', 'pck', 'rlmE')"
operon_6283,"('ftsH', 'rpmA', 'rplU')"
operon_6284,"('greA', 'rlmE')"
operon_6285,"('rrlB', 'yhbY')"
operon_6286,"('rpsK', 'secY', 'rpsM', 'yhbY', 'rpsD', 'rpmJ')"
operon_6287,"('greA', 'rrlC')"
operon_6288,"('slyD', 'obgE')"
operon_6289,"('rrlB', 'obgE')"
operon_6290,"('obgE', 'rrlC')"
operon_6291,"('rpmA', 'obgE', 'yhbE')"
operon_6292,"('rrlC', 'yhbE')"
operon_6293,"('rrfA', 'yhbE')"
operon_6294,"('rpmA', 'rrlD', 'yhbE')"
operon_6295,"('rrlE', 'yhbE')"
operon_6296,"('rrlE', 'rplU', 'rpmA')"
operon_6297,"('rplU', 'rpmA', 'rrfB')"
operon_6298,"('rplU', 'rpmA', 'rrlA')"
operon_6299,"('rrlB', 'rplU', 'rpmA')"
operon_6300,"('rplU', 'rpmA', 'rrfD')"
operon_6301,"('rpmA', 'rrlA')"
operon_6302,"('priB', 'rplU', 'rplI', 'rpsF', 'rpsR', 'rpmA')"
operon_6303,"('yidL', 'rplU', 'rpmA')"
operon_6304,"('insI3', 'rplU', 'rpmA')"
operon_6305,"('rrsC', 'rplU', 'rpmA')"
operon_6306,"('rpmA', 'rrlC')"
operon_6307,"('rplU', 'rpmA', 'kefB')"
operon_6308,"('rplU', 'rpmA', 'rrlC')"
operon_6309,"('rplU', 'rpmA', 'rrfA')"
operon_6310,"('rrlB', 'ispB')"
operon_6311,"('sfsB', 'ispB')"
operon_6312,"('ispB', 'rrlA')"
operon_6313,"('rrsD', 'ispB')"
operon_6314,"('ibaG', 'mlaB', 'mlaC', 'murA')"
operon_6315,"('ibaG', 'mlaB', 'mlaC')"
operon_6316,"('ibaG', 'mlaB')"
operon_6317,"('mlaE', 'mlaB', 'mlaD', 'mlaC')"
operon_6318,"('mlaB', 'rrlA')"
operon_6319,"('mlaD', 'mlaB', 'mlaE', 'mlaF', 'mlaC')"
operon_6320,"('mlaB', 'mlaC', 'rph')"
operon_6321,"('mlaE', 'mlaD', 'mlaC')"
operon_6322,"('mlaD', 'mlaC')"
operon_6323,"('mlaE', 'mlaD', 'rrlB')"
operon_6324,"('mlaF', 'rrlC')"
operon_6325,"('yrbG', 'kdsD')"
operon_6326,"('kdsC', 'yrbG', 'lptC', 'kdsD')"
operon_6327,"('kdsC', 'yrbG', 'kdsD')"
operon_6328,"('kdsD', 'kdsC', 'lptB', 'lptC', 'lptA')"
operon_6329,"('kdsC', 'kdsD')"
operon_6330,"('kdsC', 'lptC', 'kdsD')"
operon_6331,"('kdsC', 'lptC', 'lptA', 'kdsD')"
operon_6332,"('kdsC', 'lptC', 'lptA')"
operon_6333,"('rpoN', 'kdsC', 'lptB', 'lptC', 'lptA')"
operon_6334,"('lptB', 'lptC', 'lptA')"
operon_6335,"('lptC', 'rpoN', 'lptB', 'hpf', 'lptA')"
operon_6336,"('lptB', 'rpoN', 'lptA')"
operon_6337,"('ptsN', 'rpoN', 'lptB', 'hpf', 'lptA')"
operon_6338,"('lptB', 'hpf', 'rpoN', 'ptsN')"
operon_6339,"('lptB', 'rrlB')"
operon_6340,"('rpoN', 'rrlB')"
operon_6341,"('rpoN', 'rapZ', 'npr', 'ptsN', 'hpf')"
operon_6342,"('ptsN', 'rapZ', 'npr')"
operon_6343,"('tnaA', 'rapZ', 'npr')"
operon_6344,"('rapZ', 'rrlA')"
operon_6345,"('yrbL', 'rrlC')"
operon_6346,"('rplL', 'yrbL', 'rplJ')"
operon_6347,"('rrlC', 'arcB')"
operon_6348,"('atpH', 'atpA', 'atpF', 'arcB')"
operon_6349,"('dcrB', 'gltD')"
operon_6350,"('yhcG', 'yhcF')"
operon_6351,"('nanE', 'nanK', 'nanQ')"
operon_6352,"('nanE', 'nanK', 'nanT')"
operon_6353,"('nanE', 'nanT')"
operon_6354,"('aroE', 'tsaC', 'yrdB', 'nanA')"
operon_6355,"('rrsC', 'nanA')"
operon_6356,"('nanR', 'nanA')"
operon_6357,"('sspB', 'sspA', 'rrlC')"
operon_6358,"('sspB', 'rrlC')"
operon_6359,"('rrlB', 'rpsI')"
operon_6360,"('rrlB', 'rplM', 'rpsI')"
operon_6361,"('rrlA', 'rplM', 'rpsI')"
operon_6362,"('rrlE', 'rpsI')"
operon_6363,"('rrfB', 'rpsI')"
operon_6364,"('rrlD', 'rplM', 'rpsI')"
operon_6365,"('rrlC', 'rplM', 'rpsI')"
operon_6366,"('rrlE', 'rplM', 'rpsI')"
operon_6367,"('zapE', 'rplM', 'rpsI')"
operon_6368,"('zapG', 'degQ')"
operon_6369,"('rrlB', 'zapG')"
operon_6370,"('degS', 'degQ')"
operon_6371,"('rrlD', 'mdh')"
operon_6372,"('rrlE', 'argR')"
operon_6373,"('rrlC', 'argR')"
operon_6374,"('rrlE', 'yhcN')"
operon_6375,"('aaeA', 'aaeB')"
operon_6376,"('tldD', 'yhdP')"
operon_6377,"('rrlB', 'tldD')"
operon_6378,"('tldD', 'rrlC')"
operon_6379,"('tldD', 'rrlA')"
operon_6380,"('rrlE', 'yhdP')"
operon_6381,"('rrlB', 'yhdP', 'rng')"
operon_6382,"('yhdE', 'rng', 'mreD')"
operon_6383,"('rrlE', 'rng')"
operon_6384,"('yhdE', 'mreC', 'rng', 'mreD')"
operon_6385,"('mreB', 'rng', 'yhdE', 'mreC', 'mreD')"
operon_6386,"('yhdE', 'mreB', 'mreC', 'mreD')"
operon_6387,"('yhdE', 'mreC', 'mreD')"
operon_6388,"('yhdE', 'rrlB')"
operon_6389,"('mreB', 'csrD')"
operon_6390,"('rrfB', 'accC')"
operon_6391,"('rrlB', 'accC')"
operon_6392,"('panF', 'yhdT', 'accC')"
operon_6393,"('panF', 'yhdT')"
operon_6394,"('panF', 'dusB', 'prmA')"
operon_6395,"('panF', 'prmA')"
operon_6396,"('dusB', 'prmA', 'fis')"
operon_6397,"('dusB', 'prmA')"
operon_6398,"('rrlE', 'dusB', 'fis')"
operon_6399,"('dusB', 'rrlC')"
operon_6400,"('rrlB', 'dusB')"
operon_6401,"('rrlB', 'dusB', 'fis')"
operon_6402,"('dusB', 'yhdJ', 'fis')"
operon_6403,"('yhdJ', 'fis')"
operon_6404,"('thrV', 'rrlD', 'rrfD', 'rrfF')"
operon_6405,"('tnaA', 'rrfF')"
operon_6406,"('rrlB', 'rrfF')"
operon_6407,"('rplL', 'rplJ', 'rplA', 'rrfF')"
operon_6408,"('tufA', 'rrfF')"
operon_6409,"('aspT', 'thrV', 'rrfC', 'rrfF', 'rrfD')"
operon_6410,"('rplC', 'rrfF', 'rpsJ')"
operon_6411,"('yjiA', 'rrfF')"
operon_6412,"('thrV', 'rrlE', 'rrfD', 'rrlD')"
operon_6413,"('rrfD', 'cpxA')"
operon_6414,"('rplL', 'rrfD', 'rplJ')"
operon_6415,"('glyT', 'rrfD', 'thrT', 'tufB')"
operon_6416,"('tufA', 'rrfD')"
operon_6417,"('rrsD', 'rrfD')"
operon_6418,"('rrfD', 'rrlC', 'rrlA')"
operon_6419,"('rplD', 'rplW', 'rplC', 'rplB', 'rrfD')"
operon_6420,"('rpsN', 'rplX', 'rplE', 'rplN', 'rrfD')"
operon_6421,"('trpS', 'rrfD')"
operon_6422,"('pitA', 'rrfD')"
operon_6423,"('yjfN', 'rrfD')"
operon_6424,"('selA', 'rrfD')"
operon_6425,"('rpmG', 'rrlD', 'rpmB')"
operon_6426,"('rrfC', 'rrlD')"
operon_6427,"('rplL', 'rrlD', 'rplJ')"
operon_6428,"('cysQ', 'rrlD')"
operon_6429,"('rrlD', 'mgtL')"
operon_6430,"('glmS', 'rrlD')"
operon_6431,"('aspA', 'rrlD', 'aspX')"
operon_6432,"('glyT', 'rrlD', 'thrT', 'tufB')"
operon_6433,"('rrlE', 'rrlD', 'rrlC')"
operon_6434,"('rplX', 'rplN', 'rrlD')"
operon_6435,"('rrfE', 'rrlD')"
operon_6436,"('wzzE', 'rrlD')"
operon_6437,"('yjhU', 'rrlD')"
operon_6438,"('atpB', 'rrlD', 'atpI')"
operon_6439,"('rrlB', 'rrlD', 'rrlC')"
operon_6440,"('rrlD', 'sthA')"
operon_6441,"('rrlD', 'rrfA')"
operon_6442,"('yrdD', 'rrlD', 'smg')"
operon_6443,"('tnaA', 'rrlD')"
operon_6444,"('rrlD', 'gltT')"
operon_6445,"('gmk', 'rrlD')"
operon_6446,"('rpsK', 'rpsM', 'rrlD')"
operon_6447,"('rpsG', 'rpsL', 'rrlD', 'fusA')"
operon_6448,"('rplV', 'rpmC', 'rpsS', 'rpsQ', 'rplP', 'rrlD', 'rplX', 'rpsC', 'rplN')"
operon_6449,"('nadR', 'rrlD')"
operon_6450,"('zapB', 'rrlD')"
operon_6451,"('rplA', 'rrlD', 'rplJ', 'rplK', 'rplL')"
operon_6452,"('rrsA', 'rrlB', 'rrlD')"
operon_6453,"('rpsK', 'rpoA', 'rpsM', 'rrlD', 'rpsD')"
operon_6454,"('rrlD', 'waaU')"
operon_6455,"('rrlD', 'ftsY')"
operon_6456,"('hfq', 'miaA', 'rrlD')"
operon_6457,"('rplD', 'rplW', 'rrlD', 'rplC', 'rplB', 'rpsJ')"
operon_6458,"('rplK', 'rplA', 'rrlD')"
operon_6459,"('rplE', 'rrlD', 'rpsN')"
operon_6460,"('yihY', 'rrlD')"
operon_6461,"('glnA', 'rrlD')"
operon_6462,"('fdhF', 'rrlD')"
operon_6463,"('rrlD', 'insA7', 'ykiE')"
operon_6464,"('rpsD', 'rpsK', 'rrlD', 'rpoA')"
operon_6465,"('tatC', 'tatB', 'rrlD', 'tatA')"
operon_6466,"('rrfB', 'rrlD')"
operon_6467,"('efp', 'rrlD')"
operon_6468,"('rpoB', 'rrlD')"
operon_6469,"('asnA', 'rrlD')"
operon_6470,"('rrlD', 'fusA')"
operon_6471,"('emrD', 'rrlD')"
operon_6472,"('arcA', 'rrlD')"
operon_6473,"('ileU', 'alaU', 'rrlD')"
operon_6474,"('pitA', 'rrlD')"
operon_6475,"('alaU', 'rrlD')"
operon_6476,"('ileU', 'alaU', 'rrlA')"
operon_6477,"('ileU', 'rrlB')"
operon_6478,"('rrsD', 'rrfA')"
operon_6479,"('atpC', 'rrsD', 'atpD')"
operon_6480,"('rrsD', 'asnA')"
operon_6481,"('rrsD', 'purA')"
operon_6482,"('rpmG', 'rrsD', 'rpmB')"
operon_6483,"('rplL', 'rrsD', 'rplJ')"
operon_6484,"('rrsD', 'tabA')"
operon_6485,"('rrsD', 'ppiA')"
operon_6486,"('rrlC', 'yrdA')"
operon_6487,"('rrlB', 'yrdA')"
operon_6488,"('tsaC', 'smf', 'aroE', 'smg', 'yrdD', 'yrdB')"
operon_6489,"('aroE', 'tsaC', 'yrdB', 'rrlC')"
operon_6490,"('aroE', 'yrdB', 'rrlA')"
operon_6491,"('tsaC', 'smf', 'aroE', 'smg', 'yrdD')"
operon_6492,"('aroE', 'tsaC')"
operon_6493,"('aroE', 'tsaC', 'yrdD', 'smg')"
operon_6494,"('tsaC', 'yrdD', 'smg', 'smf')"
operon_6495,"('rrlB', 'smf')"
operon_6496,"('rsmB', 'def', 'fmt')"
operon_6497,"('def', 'rrlA')"
operon_6498,"('rsmB', 'fmt', 'trkA')"
operon_6499,"('rplX', 'rplN', 'fmt')"
operon_6500,"('fmt', 'rrlC')"
operon_6501,"('rsmB', 'trkA')"
operon_6502,"('rsmB', 'rrlB')"
operon_6503,"('rrlB', 'mscL', 'trkA')"
operon_6504,"('mscL', 'trkA')"
operon_6505,"('zntR', 'yhdN', 'arfA')"
operon_6506,"('zntR', 'yhdN')"
operon_6507,"('rplQ', 'yhdN')"
operon_6508,"('rpsK', 'rpoA', 'rpsM', 'yhdN', 'rpsD', 'rplQ', 'rpmJ')"
operon_6509,"('rpsK', 'rpoA', 'secY', 'rpsM', 'rpsD', 'rplQ', 'rpmJ')"
operon_6510,"('rpsK', 'rpoA', 'secY', 'rpsM', 'rplO', 'rpsD', 'rplQ', 'rpmJ')"
operon_6511,"('rpsK', 'rpoA', 'secY', 'rpsM', 'rplO', 'rpmD', 'rpsD', 'rplQ', 'rpmJ')"
operon_6512,"('rpsE', 'rpsK', 'rpoA', 'secY', 'rpsM', 'rplO', 'rpmD', 'rpsD', 'rplQ', 'rpmJ', 'rplR')"
operon_6513,"('rpsE', 'rpsK', 'rpoA', 'secY', 'rpsM', 'rplO', 'rpmD', 'rpsD', 'rplQ', 'rpmJ')"
operon_6514,"('rpsE', 'rpsK', 'rpoA', 'secY', 'rplF', 'rpsM', 'rpsN', 'rplO', 'rpmD', 'rplX', 'rpsD', 'rplQ', 'rplE', 'rpsH', 'rplN', 'rpmJ', 'rplR')"
operon_6515,"('rpsD', 'rplQ', 'rrsC', 'rpoA')"
operon_6516,"('rrlB', 'rplQ', 'rpoA')"
operon_6517,"('rrlB', 'rplQ')"
operon_6518,"('rpsK', 'rpoA', 'rpsM', 'tabA', 'rpsD', 'rplQ')"
operon_6519,"('rpsK', 'rpoA', 'rpsM', 'rpsD', 'rplQ', 'rrlE')"
operon_6520,"('rpsE', 'rpsK', 'rpoA', 'secY', 'rplF', 'rpsM', 'rpsN', 'rplO', 'rpmD', 'rpsD', 'rplQ', 'rplE', 'rpsH', 'rpmJ', 'rplR')"
operon_6521,"('rpsK', 'rpoA', 'rpsM', 'rpsD', 'rplQ', 'rrsC', 'rpmJ')"
operon_6522,"('rrlE', 'rplQ')"
operon_6523,"('rpsK', 'rrlC', 'rpoA', 'rpsD', 'rplQ')"
operon_6524,"('rpsE', 'rpsK', 'rpoA', 'secY', 'rplF', 'rpsM', 'rplO', 'rpmD', 'rpsD', 'rplQ', 'rpsH', 'rpmJ', 'rplR')"
operon_6525,"('rplQ', 'rrlA')"
operon_6526,"('rpsK', 'rpoA', 'secY', 'rrlB', 'rpsM', 'rpsD', 'rplQ', 'rpmJ')"
operon_6527,"('rpsK', 'rrlC', 'rpoA', 'rpsM', 'rpsD', 'rplQ', 'rpmJ')"
operon_6528,"('rpsK', 'rpoA', 'rpsM', 'rpsD', 'rplQ', 'glgB')"
operon_6529,"('rpsE', 'rpsK', 'rpoA', 'secY', 'rplF', 'rpsM', 'rplO', 'rpmD', 'rpsD', 'rplQ', 'rpmJ', 'rplR')"
operon_6530,"('rpsK', 'rpoA', 'rrlB', 'rpsD', 'rplQ')"
operon_6531,"('rrlB', 'rplQ', 'rrlC')"
operon_6532,"('rrlE', 'rplQ', 'rpoA')"
operon_6533,"('secE', 'rplQ', 'rpoA')"
operon_6534,"('rpsK', 'aspA', 'rpoA', 'rpsM', 'rpsD', 'rplQ')"
operon_6535,"('rpsE', 'rpsK', 'rpoA', 'secY', 'rplF', 'rpsM', 'rpsN', 'rplO', 'rpmD', 'rplX', 'rpsD', 'rplQ', 'rplE', 'rpsH', 'rpmJ', 'rplR')"
operon_6536,"('rpsK', 'rpoA', 'secY', 'rpsD', 'rplQ')"
operon_6537,"('rpsE', 'rpsK', 'rpoA', 'secY', 'rpsM', 'rplO', 'rpmD', 'rpsD', 'rpmJ', 'rplR')"
operon_6538,"('rpsK', 'rpoA', 'secY', 'rpsM', 'rplO', 'rpsD', 'rpmJ')"
operon_6539,"('rpsE', 'rpsK', 'rpoA', 'secY', 'rplF', 'rpsM', 'rpsN', 'rplO', 'rpmD', 'rplX', 'rpsD', 'rplE', 'rpsH', 'rplN', 'rpmJ', 'rplR')"
operon_6540,"('rpsE', 'rpsK', 'rpoA', 'secY', 'rplF', 'rpsM', 'rpsN', 'rplO', 'rpmD', 'rpsD', 'rplE', 'rpsH', 'rpmJ', 'rplR')"
operon_6541,"('deoD', 'rpsD', 'rpoA')"
operon_6542,"('rpsE', 'rpsK', 'rpoA', 'secY', 'rplF', 'rpsM', 'rplO', 'rpmD', 'rpsD', 'rpmJ', 'rplR')"
operon_6543,"('rpsK', 'rpoA', 'secY', 'rpsM', 'rplO', 'rpmD', 'rpsD', 'rpmJ')"
operon_6544,"('rpsK', 'rpoA', 'rpsM', 'rpsD', 'rpmJ', 'rrlA')"
operon_6545,"('rpsE', 'rpsK', 'rpoA', 'secY', 'rpsM', 'rplO', 'rpmD', 'rpsD', 'rpmJ')"
operon_6546,"('rpsE', 'rpsK', 'rpoA', 'secY', 'rplF', 'rpsM', 'rplO', 'rpmD', 'rpsD', 'rpsH', 'rpmJ', 'rplR')"
operon_6547,"('rpsE', 'rpsK', 'rpsQ', 'rpoA', 'secY', 'rplF', 'rpsM', 'rpsN', 'rplO', 'rpmD', 'rplX', 'rpsD', 'rplE', 'rpsH', 'rplN', 'rpmJ', 'rplR')"
operon_6548,"('rpsE', 'rpsK', 'rpoA', 'secY', 'rplF', 'rpsM', 'rpsN', 'rplO', 'rpmD', 'rpsD', 'rpsH', 'rpmJ', 'rplR')"
operon_6549,"('rrlE', 'rpsD', 'rpoA')"
operon_6550,"('rpsK', 'rpoA', 'rrlB', 'rpsM', 'rpsD', 'rpmJ')"
operon_6551,"('rpsK', 'rpoA', 'rrlB', 'rpsM', 'rpsD')"
operon_6552,"('rrlA', 'rpoA')"
operon_6553,"('rrlB', 'rpsD', 'rpoA')"
operon_6554,"('rpsK', 'rrfA', 'rpoA', 'rpsM', 'rpsD')"
operon_6555,"('rpsD', 'rrlA', 'rpoA')"
operon_6556,"('rpsE', 'rpsK', 'secY', 'rplF', 'rpsM', 'rpsN', 'rplO', 'rpmD', 'rpsD', 'rpsH', 'rpmJ', 'rplR')"
operon_6557,"('rpsE', 'rpsK', 'secY', 'rplF', 'rpsM', 'rpsN', 'rplO', 'rpmD', 'rplX', 'rpsD', 'rplE', 'rpsH', 'rplN', 'rpmJ', 'rplR')"
operon_6558,"('rpsE', 'rpsK', 'secY', 'rplF', 'rpsM', 'rpsN', 'rplO', 'rpmD', 'rpsD', 'rplE', 'rpsH', 'rpmJ', 'rplR')"
operon_6559,"('rpsE', 'rpsK', 'secY', 'rplF', 'rpsM', 'rplO', 'rpmD', 'rpsD', 'rpmJ', 'rplR')"
operon_6560,"('rpsE', 'rpsK', 'secY', 'rpsM', 'rplO', 'rpmD', 'rpsD', 'rpmJ', 'rplR')"
operon_6561,"('rpsE', 'rpsK', 'secY', 'rplF', 'rpsM', 'rplO', 'rpmD', 'rpsD', 'rpsH', 'rpmJ', 'rplR')"
operon_6562,"('rpsE', 'rpsK', 'secY', 'rpsM', 'rplO', 'rpmD', 'rpsD', 'rpmJ')"
operon_6563,"('rpsK', 'secY', 'rpsM', 'rplO', 'rpsD', 'rpmJ')"
operon_6564,"('rpsK', 'secY', 'rpsM', 'rplO', 'rpmD', 'rpsD', 'rpmJ')"
operon_6565,"('rpsK', 'rrlC', 'secY', 'rpsM', 'rpsD', 'rpmJ')"
operon_6566,"('rpsE', 'rpsK', 'secY', 'rplF', 'rpsM', 'rpsN', 'rplO', 'rpmD', 'rplX', 'rpsD', 'rplE', 'rpsH', 'rpmJ', 'rplR')"
operon_6567,"('rpsD', 'rpsK', 'rpsM', 'rrfA')"
operon_6568,"('rpsE', 'rpsK', 'secY', 'rpsM', 'rplO', 'rpmD', 'rpmJ', 'rplR')"
operon_6569,"('rpsE', 'rpsK', 'secY', 'rplF', 'rpsM', 'rpsN', 'rplO', 'rpmD', 'rplX', 'rplE', 'rpsH', 'rplN', 'rpmJ', 'rplR')"
operon_6570,"('rpsE', 'rpsK', 'secY', 'rpsM', 'rplO', 'rpmD', 'rpmJ')"
operon_6571,"('rpsK', 'secY', 'rpsM', 'rplO', 'rpmD', 'rpmJ')"
operon_6572,"('rpsE', 'rpsK', 'secY', 'rplF', 'rpsM', 'rplO', 'rpmD', 'rpsH', 'rpmJ', 'rplR')"
operon_6573,"('rrsE', 'rpsK')"
operon_6574,"('rpsE', 'rpsK', 'secY', 'rplF', 'rpsM', 'rplO', 'rpmD', 'rpmJ', 'rplR')"
operon_6575,"('rpsE', 'rpsK', 'secY', 'rplF', 'rpsM', 'rpsN', 'rplO', 'rpmD', 'rplE', 'rpsH', 'rpmJ', 'rplR')"
operon_6576,"('rpsE', 'rpsK', 'secY', 'rplF', 'rpsM', 'rpsN', 'rplO', 'rpmD', 'rpsH', 'rpmJ', 'rplR')"
operon_6577,"('rpsE', 'rpsK', 'secY', 'rplF', 'rpsM', 'rpsN', 'rplO', 'rpmD', 'rplX', 'rplE', 'rpsH', 'rpmJ', 'rplR', 'rrlA')"
operon_6578,"('rrlB', 'rpsK', 'rpsM')"
operon_6579,"('rpsK', 'secY', 'rpsM', 'rrlE', 'rpmJ')"
operon_6580,"('rpsE', 'rpsK', 'secY', 'rplF', 'rpsM', 'rpsN', 'rplO', 'rpmD', 'rplX', 'rplE', 'rpsH', 'rpmJ', 'rplR')"
operon_6581,"('rpsE', 'secY', 'rpsM', 'rplO', 'rpmD', 'rpmJ')"
operon_6582,"('rpsE', 'secY', 'rplF', 'rpsM', 'rpsN', 'rplO', 'rpmD', 'rplX', 'rplE', 'rpsH', 'rpmJ', 'rplR')"
operon_6583,"('rpsE', 'secY', 'rplF', 'rpsM', 'rplO', 'rpmD', 'rpsH', 'rpmJ', 'rplR')"
operon_6584,"('rpsE', 'secY', 'rpsM', 'rplO', 'rpmD', 'rpmJ', 'rplR')"
operon_6585,"('rpsE', 'rpmC', 'rplV', 'rpsQ', 'rplP', 'secY', 'rplF', 'rpsM', 'rpsN', 'rplO', 'rpmD', 'rplX', 'rplE', 'rpsC', 'rpsH', 'rplN', 'rpmJ', 'rplR')"
operon_6586,"('rpsE', 'secY', 'rplF', 'rpsM', 'rplO', 'rpmD', 'rpmJ', 'rplR')"
operon_6587,"('rpsE', 'secY', 'rplF', 'rpsM', 'rpsN', 'rplO', 'rpmD', 'rpsH', 'rpmJ', 'rplR')"
operon_6588,"('rpsE', 'secY', 'rplF', 'rpsM', 'rpsN', 'rplO', 'rpmD', 'rplE', 'rpsH', 'rpmJ', 'rplR')"
operon_6589,"('rpsE', 'secY', 'rplF', 'rpsM', 'rpsN', 'rplO', 'rpmD', 'rplX', 'rplE', 'rpsH', 'rplN', 'rpmJ', 'rplR')"
operon_6590,"('rplV', 'rpmC', 'rpsQ', 'rplP', 'rpsM', 'rpsC')"
operon_6591,"('rrlE', 'rpsM', 'rpmJ')"
operon_6592,"('rpsM', 'rpmJ', 'rrsB')"
operon_6593,"('secY', 'rpmD', 'rpmJ', 'rplO')"
operon_6594,"('rpsE', 'secY', 'rplO', 'rpmD', 'rpmJ', 'rplR')"
operon_6595,"('rpsE', 'secY', 'rplF', 'rpsN', 'rplO', 'rpmD', 'rplX', 'rplE', 'rpsH', 'rplN', 'rpmJ', 'rplR')"
operon_6596,"('rpsE', 'secY', 'rplO', 'rpmD', 'rpmJ')"
operon_6597,"('rpsE', 'secY', 'rplF', 'rplO', 'rpmD', 'rpsH', 'rpmJ', 'rplR')"
operon_6598,"('rpsE', 'rpmC', 'rpsQ', 'rplP', 'secY', 'rplF', 'rpsN', 'rplO', 'rpmD', 'rplX', 'rplE', 'rpsC', 'rpsH', 'rplN', 'rpmJ', 'rplR')"
operon_6599,"('rpsE', 'secY', 'rplF', 'rplO', 'rpmD', 'rpmJ', 'rplR')"
operon_6600,"('rpsE', 'secY', 'rplF', 'rpsN', 'rplO', 'rpmD', 'rplE', 'rpsH', 'rpmJ', 'rplR')"
operon_6601,"('secY', 'rrlB', 'rpmJ')"
operon_6602,"('secY', 'rrlB', 'rplO', 'rpmD', 'rpmJ')"
operon_6603,"('secY', 'rrlE', 'rpmJ')"
operon_6604,"('rpsE', 'secY', 'rplF', 'rpsN', 'rplO', 'rpmD', 'rpsH', 'rpmJ', 'rplR')"
operon_6605,"('secY', 'rpmJ', 'frdA')"
operon_6606,"('rpsE', 'rpsQ', 'secY', 'rplF', 'rpsN', 'rplO', 'rpmD', 'rplX', 'rplE', 'rpsH', 'rplN', 'rpmJ', 'rplR')"
operon_6607,"('rpsE', 'rpmC', 'rpsQ', 'secY', 'rplF', 'rpsN', 'rplO', 'rpmD', 'rplX', 'rplE', 'rpsH', 'rplN', 'rpmJ', 'rplR')"
operon_6608,"('rpsE', 'secY', 'rplF', 'rpsN', 'rplO', 'rpmD', 'rplX', 'rplE', 'rpsH', 'rpmJ', 'rplR')"
operon_6609,"('secY', 'rplI', 'rpmJ')"
operon_6610,"('secY', 'rpmJ', 'rrlA')"
operon_6611,"('rpsE', 'rpmC', 'rpsQ', 'rplP', 'secY', 'rplF', 'rpsN', 'rplO', 'rpmD', 'rplX', 'rplE', 'rpsH', 'rplN', 'rpmJ', 'rplR')"
operon_6612,"('rpsE', 'rpmC', 'rpsQ', 'rplP', 'secY', 'rplF', 'rpsN', 'rplO', 'rpmD', 'rplX', 'rplE', 'rpsH', 'rplN', 'rplR')"
operon_6613,"('secY', 'rrlE')"
operon_6614,"('secY', 'rrlB')"
operon_6615,"('rpsE', 'secY', 'rplF', 'rpsN', 'rplO', 'rpmD', 'rplX', 'rplE', 'rpsH', 'rplR')"
operon_6616,"('rpsE', 'secY', 'rplF', 'rpsN', 'rplO', 'rpmD', 'rplE', 'rrlE', 'rpsH', 'rplR')"
operon_6617,"('secY', 'hdeA', 'hdeB')"
operon_6618,"('rpsE', 'rpmC', 'rplV', 'rpsS', 'rpsQ', 'rplP', 'secY', 'rplF', 'rpsN', 'rplO', 'rpmD', 'rplX', 'rplE', 'rpsC', 'rpsH', 'rplN', 'rplR')"
operon_6619,"('secY', 'rrlC')"
operon_6620,"('secY', 'rpmC', 'rpsQ')"
operon_6621,"('secY', 'rrlB', 'rplO')"
operon_6622,"('rpsE', 'rpsN', 'rplE', 'rplF', 'rplR', 'rplD', 'rpsJ', 'rplW', 'secY', 'rplO', 'rplC', 'rplX', 'rplV', 'rpmC', 'rpsS', 'rpmD', 'rpsC', 'rpsH', 'rplN', 'rpsQ', 'rplP', 'rplB')"
operon_6623,"('secY', 'rrlA', 'rplO')"
operon_6624,"('secY', 'rrlC', 'rplO')"
operon_6625,"('rpsE', 'rpsQ', 'secY', 'rplF', 'rpsN', 'rplO', 'rpmD', 'rplX', 'rplE', 'rpsH', 'rplN', 'rplR')"
